agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	403734080063001	72019	299642	1998	3	5.632
USGS	403734080063001	72019	299642	1998	4	5.417
USGS	403734080063001	72019	299642	1998	6	6.039
USGS	403734080063001	72019	299642	1998	7	6.206
USGS	403734080063001	72019	299642	1998	8	6.921
USGS	403734080063001	72019	299642	1998	12	7.427
USGS	403734080063001	72019	299642	1999	2	6.27
USGS	403734080063001	72019	299642	1999	3	6.209
USGS	403734080063001	72019	299642	1999	4	6.039
USGS	403734080063001	72019	299642	1999	5	6.017
USGS	403734080063001	72019	299642	1999	7	7.146
USGS	403734080063001	72019	299642	1999	9	7.825
USGS	403734080063001	72019	299642	1999	10	7.88
USGS	403734080063001	72019	299642	1999	12	7.324
USGS	403734080063001	72019	299642	2000	2	6.915
USGS	403734080063001	72019	299642	2000	3	6.398
USGS	403734080063001	72019	299642	2000	4	6.103
USGS	403734080063001	72019	299642	2000	5	6.576
USGS	403734080063001	72019	299642	2000	6	6.874
USGS	403734080063001	72019	299642	2000	7	7.591
USGS	403734080063001	72019	299642	2000	8	7.894
USGS	403734080063001	72019	299642	2000	10	7.87
USGS	403734080063001	72019	299642	2000	11	7.797
USGS	403734080063001	72019	299642	2000	12	7.567
USGS	403734080063001	72019	299642	2001	2	7.109
USGS	403734080063001	72019	299642	2001	3	6.783
USGS	403734080063001	72019	299642	2001	4	6.299
USGS	403734080063001	72019	299642	2001	5	6.703
USGS	403734080063001	72019	299642	2001	6	7.416
USGS	403734080063001	72019	299642	2001	7	7.852
USGS	403734080063001	72019	299642	2001	8	8.312
USGS	403734080063001	72019	299642	2001	10	8.503
USGS	403734080063001	72019	299642	2001	11	8.3
USGS	403734080063001	72019	299642	2001	12	7.751
USGS	403734080063001	72019	299642	2002	2	7.601
USGS	403734080063001	72019	299642	2002	4	6.617
USGS	403734080063001	72019	299642	2002	5	6.429
USGS	403734080063001	72019	299642	2002	6	6.913
USGS	403734080063001	72019	299642	2002	7	8.032
USGS	403734080063001	72019	299642	2002	8	8.589
USGS	403734080063001	72019	299642	2002	10	8.745
USGS	403734080063001	72019	299642	2002	11	8.578
USGS	403734080063001	72019	299642	2003	1	8.014
USGS	403734080063001	72019	299642	2003	2	8.02
USGS	403734080063001	72019	299642	2003	3	7.215
USGS	403734080063001	72019	299642	2003	4	6.994
USGS	403734080063001	72019	299642	2003	5	6.993
USGS	403734080063001	72019	299642	2003	6	6.753
USGS	403734080063001	72019	299642	2003	7	7.259
USGS	403734080063001	72019	299642	2003	8	7.095
USGS	403734080063001	72019	299642	2003	9	7.102
USGS	403734080063001	72019	299642	2003	10	7.252
USGS	403734080063001	72019	299642	2003	11	6.897
USGS	403734080063001	72019	299642	2003	12	6.213
USGS	403734080063001	72019	299642	2004	1	6.021
USGS	403734080063001	72019	299642	2004	2	6.31
USGS	403734080063001	72019	299642	2004	3	6.035
USGS	403734080063001	72019	299642	2004	6	6.569
USGS	403734080063001	72019	299642	2004	8	6.554
USGS	403734080063001	72019	299642	2004	9	6.318
USGS	403734080063001	72019	299642	2004	10	6.815
USGS	403734080063001	72019	299642	2004	12	6.453
USGS	403734080063001	72019	299642	2005	1	6.397
USGS	403734080063001	72019	299642	2005	2	6.801
USGS	403734080063001	72019	299642	2005	3	6.695
USGS	403734080063001	72019	299642	2005	4	6.518
USGS	403734080063001	72019	299642	2005	5	6.512
USGS	403734080063001	72019	299642	2005	6	7.157
USGS	403734080063001	72019	299642	2005	7	7.861
USGS	403734080063001	72019	299642	2005	8	8.269
USGS	403734080063001	72019	299642	2005	9	8.386
USGS	403734080063001	72019	299642	2005	10	8.391
USGS	403734080063001	72019	299642	2006	1	7.146
USGS	403734080063001	72019	299642	2006	2	6.864
USGS	403734080063001	72019	299642	2006	3	6.88
USGS	403734080063001	72019	299642	2006	4	6.704
USGS	403734080063001	72019	299642	2006	5	6.469
USGS	403734080063001	72019	299642	2006	6	6.805
USGS	403734080063001	72019	299642	2006	8	7.301
USGS	403734080063001	72019	299642	2006	9	7.566
USGS	403734080063001	72019	299642	2006	10	7.407
USGS	403734080063001	72019	299642	2006	11	6.937
USGS	403734080063001	72019	299642	2006	12	6.949
USGS	403734080063001	72019	299642	2007	1	6.309
USGS	403734080063001	72019	299642	2007	3	6.095
USGS	403734080063001	72019	299642	2007	4	5.895
USGS	403734080063001	72019	299642	2007	5	6.445
USGS	403734080063001	72019	299642	2007	6	7.087
USGS	403734080063001	72019	299642	2007	7	7.396
USGS	403734080063001	72019	299642	2007	8	7.524
USGS	403734080063001	72019	299642	2007	9	7.495
USGS	403734080063001	72019	299642	2007	10	7.722
USGS	403734080063001	72019	299642	2007	12	6.77
USGS	403734080063001	72019	299642	2008	1	6.606
USGS	403734080063001	72019	299642	2008	2	6.327
USGS	403734080063001	72019	299642	2008	3	6.155
USGS	403734080063001	72019	299642	2008	4	6.176
USGS	403734080063001	72019	299642	2008	5	6.163
USGS	403734080063001	72019	299642	2008	6	6.445
USGS	403734080063001	72019	299642	2008	7	6.55
USGS	403734080063001	72019	299642	2008	8	7.724
USGS	403734080063001	72019	299642	2008	9	7.925
USGS	403734080063001	72019	299642	2008	10	7.915
USGS	403734080063001	72019	299642	2008	11	7.789
USGS	403734080063001	72019	299642	2008	12	7.325
USGS	403734080063001	72019	299642	2009	1	6.848
USGS	403734080063001	72019	299642	2009	2	6.631
USGS	403734080063001	72019	299642	2009	3	6.482
USGS	403734080063001	72019	299642	2009	4	6.193
USGS	403734080063001	72019	299642	2009	5	6.111
USGS	403734080063001	72019	299642	2009	6	6.651
USGS	403734080063001	72019	299642	2009	7	7.029
USGS	403734080063001	72019	299642	2009	8	6.996
USGS	403734080063001	72019	299642	2009	9	7.396
USGS	403734080063001	72019	299642	2009	10	7.49
USGS	403734080063001	72019	299642	2009	11	7.452
USGS	403734080063001	72019	299642	2009	12	7.161
USGS	403734080063001	72019	299642	2010	1	6.804
USGS	403734080063001	72019	299642	2010	2	6.591
USGS	403734080063001	72019	299642	2010	3	6.057
USGS	403734080063001	72019	299642	2010	4	6.218
USGS	403734080063001	72019	299642	2010	5	6.181
USGS	403734080063001	72019	299642	2010	9	7.619
USGS	403734080063001	72019	299642	2010	11	7.489
USGS	403734080063001	72019	299642	2010	12	6.707
USGS	403734080063001	72019	299642	2011	1	6.645
USGS	403734080063001	72019	299642	2011	2	6.308
USGS	403734080063001	72019	299642	2011	3	5.575
USGS	403734080063001	72019	299642	2011	4	5.481
USGS	403734080063001	72019	299642	2011	5	5.461
USGS	403734080063001	72019	299642	2011	6	6.435
USGS	403734080063001	72019	299642	2011	7	7.306
USGS	403734080063001	72019	299642	2011	8	7.294
USGS	403734080063001	72019	299642	2011	10	6.857
USGS	403734080063001	72019	299642	2011	11	6.455
USGS	403734080063001	72019	299642	2011	12	6.172
USGS	403734080063001	72019	299642	2012	1	5.913
USGS	403734080063001	72019	299642	2012	2	5.848
USGS	403734080063001	72019	299642	2012	3	5.663
USGS	403734080063001	72019	299642	2012	5	6.17
USGS	403734080063001	72019	299642	2012	6	6.971
USGS	403734080063001	72019	299642	2012	7	7.582
USGS	403734080063001	72019	299642	2012	8	7.258
USGS	403734080063001	72019	299642	2012	9	7.605
USGS	403734080063001	72019	299642	2012	10	7.583
USGS	403734080063001	72019	299642	2012	11	7.135
USGS	403734080063001	72019	299642	2012	12	6.574
USGS	403734080063001	72019	299642	2013	1	6.291
USGS	403734080063001	72019	299642	2013	2	6.188
USGS	403734080063001	72019	299642	2013	3	5.967
USGS	403734080063001	72019	299642	2013	4	5.89
USGS	403734080063001	72019	299642	2013	5	6.281
USGS	403734080063001	72019	299642	2013	6	6.999
USGS	403734080063001	72019	299642	2013	7	6.771
USGS	403734080063001	72019	299642	2013	8	6.988
USGS	403734080063001	72019	299642	2013	9	7.209
USGS	403734080063001	72019	299642	2013	10	7.35
USGS	403734080063001	72019	299642	2013	11	7.289
USGS	403734080063001	72019	299642	2013	12	6.652
USGS	403734080063001	72019	299642	2014	1	6.115
USGS	403734080063001	72019	299642	2014	2	6.433
USGS	403734080063001	72019	299642	2014	3	6.152
USGS	403734080063001	72019	299642	2014	4	5.877
USGS	403734080063001	72019	299642	2014	5	5.714
USGS	403734080063001	72019	299642	2014	6	6.099
USGS	403734080063001	72019	299642	2014	7	6.342
USGS	403734080063001	72019	299642	2014	11	6.696
USGS	403734080063001	72019	299642	2014	12	6.499
USGS	403734080063001	72019	299642	2015	1	6.228
USGS	403734080063001	72019	299642	2015	2	6.131
USGS	403734080063001	72019	299642	2015	5	5.867
USGS	403734080063001	72019	299642	2015	6	6.155
USGS	403734080063001	72019	299642	2015	7	5.575
USGS	403734080063001	72019	299642	2015	9	7.143
USGS	403734080063001	72019	299642	2015	10	6.915
USGS	403734080063001	72019	299642	2015	11	6.64
USGS	403734080063001	72019	299642	2016	1	5.931
USGS	403734080063001	72019	299642	2016	2	5.898
USGS	403734080063001	72019	299642	2016	3	5.55
USGS	403734080063001	72019	299642	2016	4	5.666
USGS	403734080063001	72019	299642	2016	5	5.911
USGS	403734080063001	72019	299642	2016	6	6.361
USGS	403734080063001	72019	299642	2016	7	7.032
USGS	403734080063001	72019	299642	2016	8	7.107
USGS	403734080063001	72019	299642	2016	9	7.156
USGS	403734080063001	72019	299642	2016	10	7.076
USGS	403734080063001	72019	299642	2016	12	6.456
USGS	403734080063001	72019	299642	2017	1	5.886
USGS	403734080063001	72019	299642	2017	2	5.726
USGS	403734080063001	72019	299642	2017	3	5.634
USGS	403734080063001	72019	299642	2017	4	5.473
USGS	403734080063001	72019	299642	2017	6	5.978
USGS	403734080063001	72019	299642	2017	7	5.992
USGS	403734080063001	72019	299642	2017	8	6.061
USGS	403734080063001	72019	299642	2017	9	6.711
USGS	403734080063001	72019	299642	2017	10	6.816
USGS	403734080063001	72019	299642	2017	11	6.175
USGS	403734080063001	72019	299642	2017	12	6.316
USGS	403734080063001	72019	299642	2018	1	5.993
USGS	403734080063001	72019	299642	2018	2	5.48
USGS	403734080063001	72019	299642	2018	3	5.556
USGS	403734080063001	72019	299642	2018	4	5.288
USGS	403734080063001	72019	299642	2018	6	5.869
USGS	403734080063001	72019	299642	2018	7	6.15
USGS	403734080063001	72019	299642	2018	9	6.597
USGS	403734080063001	72019	299642	2018	11	5.677
USGS	403734080063001	72019	299642	2018	12	5.547
USGS	403734080063001	72019	299642	2019	1	5.539
USGS	403734080063001	72019	299642	2019	2	5.454
USGS	403734080063001	72019	299642	2019	3	5.622
USGS	403734080063001	72019	299642	2019	5	5.3
USGS	403734080063001	72019	299642	2019	6	5.185
USGS	403734080063001	72019	299642	2019	7	5.498
USGS	403734080063001	72019	299642	2019	8	6.355
USGS	403734080063001	72019	299642	2019	9	6.696
USGS	403734080063001	72019	299642	2019	10	6.662
USGS	403734080063001	72019	299642	2019	12	6.472
USGS	403734080063001	72019	299642	2020	1	5.692
USGS	403734080063001	72019	299642	2020	2	5.486
USGS	403734080063001	72019	299642	2020	3	5.514
USGS	403734080063001	72019	299642	2020	4	5.27
USGS	403734080063001	72019	299642	2020	5	5.633
USGS	403734080063001	72019	299642	2020	6	6.485
USGS	403734080063001	72019	299642	2020	7	7
USGS	403734080063001	72019	299642	2020	9	7.407
USGS	403734080063001	72019	299642	2020	11	7.59
USGS	403734080063001	72019	299642	2020	12	7.477
USGS	403734080063001	72019	299642	2021	1	7.142
USGS	403734080063001	72019	299642	2021	2	7.351
USGS	403734080063001	72019	299642	2021	3	6.797
USGS	403734080063001	72019	299642	2021	4	6.524
USGS	403734080063001	72019	299642	2021	5	6.19
USGS	403734080063001	72019	299642	2021	6	6.545
USGS	403734080063001	72019	299642	2021	7	6.872
USGS	403734080063001	72019	299642	2021	8	6.923
USGS	403734080063001	72019	299642	2021	9	6.308
USGS	403734080063001	72019	299642	2021	11	6.594
USGS	403734080063001	72019	299642	2021	12	6.511
USGS	403734080063001	72019	299642	2022	1	6.119
USGS	403734080063001	72019	299642	2022	3	5.668
USGS	403734080063001	72019	299642	2022	4	5.666
USGS	403734080063001	72019	299642	2022	5	5.555
USGS	403734080063001	72019	299642	2022	6	6.407
USGS	403734080063001	72019	299642	2022	7	7.042
USGS	403734080063001	72019	299642	2022	8	7.372
USGS	403734080063001	72019	299642	2022	9	7.18
USGS	403734080063001	72019	299642	2022	10	7.137

