agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	404745075184001	72019	120917	2006	2	35.755
USGS	404745075184001	72019	120917	2006	3	42.735
USGS	404745075184001	72019	120917	2006	4	44.087
USGS	404745075184001	72019	120917	2006	5	42.763
USGS	404745075184001	72019	120917	2006	8	43.145
USGS	404745075184001	72019	120917	2006	9	42.232
USGS	404745075184001	72019	120917	2006	10	41.023
USGS	404745075184001	72019	120917	2006	12	39.27
USGS	404745075184001	72019	120917	2007	1	36.673
USGS	404745075184001	72019	120917	2007	2	43.292
USGS	404745075184001	72019	120917	2007	3	38.471
USGS	404745075184001	72019	120917	2007	4	34.815
USGS	404745075184001	72019	120917	2007	5	40.479
USGS	404745075184001	72019	120917	2007	6	44.763
USGS	404745075184001	72019	120917	2007	7	46.275
USGS	404745075184001	72019	120917	2007	8	44.043
USGS	404745075184001	72019	120917	2007	9	42.142
USGS	404745075184001	72019	120917	2007	10	45.81
USGS	404745075184001	72019	120917	2007	11	43.59
USGS	404745075184001	72019	120917	2007	12	38.771
USGS	404745075184001	72019	120917	2008	1	37.372
USGS	404745075184001	72019	120917	2008	2	33.283
USGS	404745075184001	72019	120917	2008	3	29.102
USGS	404745075184001	72019	120917	2008	4	37.24
USGS	404745075184001	72019	120917	2008	5	37.547
USGS	404745075184001	72019	120917	2008	6	41.708
USGS	404745075184001	72019	120917	2008	8	45.94
USGS	404745075184001	72019	120917	2008	9	47.431
USGS	404745075184001	72019	120917	2008	10	47.435
USGS	404745075184001	72019	120917	2008	11	44.809
USGS	404745075184001	72019	120917	2008	12	37.383
USGS	404745075184001	72019	120917	2009	2	39.576
USGS	404745075184001	72019	120917	2009	3	41.43
USGS	404745075184001	72019	120917	2009	4	40.256
USGS	404745075184001	72019	120917	2009	5	37.959
USGS	404745075184001	72019	120917	2009	6	32.958
USGS	404745075184001	72019	120917	2009	7	37.28
USGS	404745075184001	72019	120917	2009	8	42.027
USGS	404745075184001	72019	120917	2009	9	44.335
USGS	404745075184001	72019	120917	2009	10	44.078
USGS	404745075184001	72019	120917	2009	11	39.384
USGS	404745075184001	72019	120917	2010	1	32.773
USGS	404745075184001	72019	120917	2010	2	36.484
USGS	404745075184001	72019	120917	2010	3	20.344
USGS	404745075184001	72019	120917	2010	4	33.537
USGS	404745075184001	72019	120917	2010	5	38.72
USGS	404745075184001	72019	120917	2010	6	43.636
USGS	404745075184001	72019	120917	2010	8	47.307
USGS	404745075184001	72019	120917	2010	9	48.503
USGS	404745075184001	72019	120917	2010	10	44.164
USGS	404745075184001	72019	120917	2010	11	46.125
USGS	404745075184001	72019	120917	2010	12	43.012
USGS	404745075184001	72019	120917	2011	1	45.507
USGS	404745075184001	72019	120917	2011	2	43.391
USGS	404745075184001	72019	120917	2011	3	25.264
USGS	404745075184001	72019	120917	2011	4	28.629
USGS	404745075184001	72019	120917	2011	5	31.854
USGS	404745075184001	72019	120917	2011	6	39.367
USGS	404745075184001	72019	120917	2011	7	43.893
USGS	404745075184001	72019	120917	2011	8	36.817
USGS	404745075184001	72019	120917	2011	9	24.835
USGS	404745075184001	72019	120917	2011	10	29.572
USGS	404745075184001	72019	120917	2011	11	32.545
USGS	404745075184001	72019	120917	2011	12	25.552
USGS	404745075184001	72019	120917	2012	1	34.029
USGS	404745075184001	72019	120917	2012	2	38.517
USGS	404745075184001	72019	120917	2012	3	42.58
USGS	404745075184001	72019	120917	2012	4	42.885
USGS	404745075184001	72019	120917	2012	5	37.817
USGS	404745075184001	72019	120917	2012	6	37.309
USGS	404745075184001	72019	120917	2012	7	44.567
USGS	404745075184001	72019	120917	2012	8	45.848
USGS	404745075184001	72019	120917	2012	9	44.514
USGS	404745075184001	72019	120917	2012	11	42.502
USGS	404745075184001	72019	120917	2012	12	38.665
USGS	404745075184001	72019	120917	2013	1	35.44
USGS	404745075184001	72019	120917	2013	2	30.294
USGS	404745075184001	72019	120917	2013	3	31.535
USGS	404745075184001	72019	120917	2013	4	34.17
USGS	404745075184001	72019	120917	2013	5	40.134
USGS	404745075184001	72019	120917	2013	6	35.644
USGS	404745075184001	72019	120917	2013	8	40.473
USGS	404745075184001	72019	120917	2013	9	42.133
USGS	404745075184001	72019	120917	2013	11	46.443
USGS	404745075184001	72019	120917	2013	12	42.061
USGS	404745075184001	72019	120917	2014	1	27.16
USGS	404745075184001	72019	120917	2014	4	25.118
USGS	404745075184001	72019	120917	2014	5	24.907
USGS	404745075184001	72019	120917	2014	8	45.211
USGS	404745075184001	72019	120917	2014	9	45.572
USGS	404745075184001	72019	120917	2014	10	46.913
USGS	404745075184001	72019	120917	2014	11	47.505
USGS	404745075184001	72019	120917	2014	12	43.072
USGS	404745075184001	72019	120917	2015	1	41.865
USGS	404745075184001	72019	120917	2015	2	44.761
USGS	404745075184001	72019	120917	2015	3	33.235
USGS	404745075184001	72019	120917	2015	4	31.538
USGS	404745075184001	72019	120917	2015	5	41.713
USGS	404745075184001	72019	120917	2015	6	44.213
USGS	404745075184001	72019	120917	2015	7	38.556
USGS	404745075184001	72019	120917	2015	9	44.228
USGS	404745075184001	72019	120917	2015	10	42.228
USGS	404745075184001	72019	120917	2015	11	43.466
USGS	404745075184001	72019	120917	2015	12	41.227
USGS	404745075184001	72019	120917	2016	1	36.403
USGS	404745075184001	72019	120917	2016	2	33.716
USGS	404745075184001	72019	120917	2016	3	36.917
USGS	404745075184001	72019	120917	2016	4	42.894
USGS	404745075184001	72019	120917	2016	5	42.189
USGS	404745075184001	72019	120917	2016	6	44.314
USGS	404745075184001	72019	120917	2016	7	45.539
USGS	404745075184001	72019	120917	2016	8	49.139
USGS	404745075184001	72019	120917	2016	9	50.341
USGS	404745075184001	72019	120917	2016	10	50.327
USGS	404745075184001	72019	120917	2016	11	51.237
USGS	404745075184001	72019	120917	2016	12	48.811
USGS	404745075184001	72019	120917	2017	1	45.407
USGS	404745075184001	72019	120917	2017	2	43.904
USGS	404745075184001	72019	120917	2017	3	39.301
USGS	404745075184001	72019	120917	2017	5	40.741
USGS	404745075184001	72019	120917	2017	6	43.91
USGS	404745075184001	72019	120917	2017	7	40.3
USGS	404745075184001	72019	120917	2017	8	38.577
USGS	404745075184001	72019	120917	2017	9	42.706
USGS	404745075184001	72019	120917	2017	10	45.401
USGS	404745075184001	72019	120917	2017	11	44.447
USGS	404745075184001	72019	120917	2017	12	46.117
USGS	404745075184001	72019	120917	2018	1	40.725
USGS	404745075184001	72019	120917	2018	2	34.688
USGS	404745075184001	72019	120917	2018	3	34.154
USGS	404745075184001	72019	120917	2018	4	37.698
USGS	404745075184001	72019	120917	2018	5	35.637
USGS	404745075184001	72019	120917	2018	6	40.507
USGS	404745075184001	72019	120917	2018	7	44.604
USGS	404745075184001	72019	120917	2018	8	35.209
USGS	404745075184001	72019	120917	2018	9	36.573
USGS	404745075184001	72019	120917	2018	10	30.253
USGS	404745075184001	72019	120917	2018	11	26.675
USGS	404745075184001	72019	120917	2018	12	27.907
USGS	404745075184001	72019	120917	2019	1	26.443
USGS	404745075184001	72019	120917	2019	2	30.576
USGS	404745075184001	72019	120917	2019	3	26.655
USGS	404745075184001	72019	120917	2019	4	26.319
USGS	404745075184001	72019	120917	2019	5	19.511
USGS	404745075184001	72019	120917	2019	6	37.487
USGS	404745075184001	72019	120917	2019	7	40.7
USGS	404745075184001	72019	120917	2019	8	42.169
USGS	404745075184001	72019	120917	2019	9	45.414
USGS	404745075184001	72019	120917	2019	10	46.047
USGS	404745075184001	72019	120917	2019	11	39.68
USGS	404745075184001	72019	120917	2019	12	36.659
USGS	404745075184001	72019	120917	2020	1	35.703
USGS	404745075184001	72019	120917	2020	2	30.853
USGS	404745075184001	72019	120917	2020	3	35.395
USGS	404745075184001	72019	120917	2020	4	34.511
USGS	404745075184001	72019	120917	2020	5	37.138
USGS	404745075184001	72019	120917	2020	6	42.828
USGS	404745075184001	72019	120917	2020	7	44.365
USGS	404745075184001	72019	120917	2020	8	36.63
USGS	404745075184001	72019	120917	2020	9	42.952
USGS	404745075184001	72019	120917	2020	10	45.921
USGS	404745075184001	72019	120917	2020	11	44.31
USGS	404745075184001	72019	120917	2020	12	33.156
USGS	404745075184001	72019	120917	2021	1	34.854
USGS	404745075184001	72019	120917	2021	2	39.971
USGS	404745075184001	72019	120917	2021	3	32.855
USGS	404745075184001	72019	120917	2021	4	36.54
USGS	404745075184001	72019	120917	2021	5	40.73
USGS	404745075184001	72019	120917	2021	6	42.317
USGS	404745075184001	72019	120917	2021	7	43.673
USGS	404745075184001	72019	120917	2021	8	42.053
USGS	404745075184001	72019	120917	2021	9	30.842
USGS	404745075184001	72019	120917	2021	10	38.502
USGS	404745075184001	72019	120917	2021	11	36.702
USGS	404745075184001	72019	120917	2021	12	42.466
USGS	404745075184001	72019	120917	2022	1	41.466
USGS	404745075184001	72019	120917	2022	2	27.01
USGS	404745075184001	72019	120917	2022	3	30.018
USGS	404745075184001	72019	120917	2022	4	20.248
USGS	404745075184001	72019	120917	2022	5	33.145
USGS	404745075184001	72019	120917	2022	6	35.997
USGS	404745075184001	72019	120917	2022	7	42.307
USGS	404745075184001	72019	120917	2022	8	45.747
USGS	404745075184001	72019	120917	2022	9	47.38
USGS	404745075184001	72019	120917	2022	10	45.453
USGS	404745075184001	72019	120917	2022	11	45.504
USGS	404745075184001	72019	120917	2022	12	37.699
USGS	404745075184001	72019	120917	2023	1	32.858

