agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	444302070252401	72019	65291	2018	1	22.779
USGS	444302070252401	72019	65291	2018	2	22.95
USGS	444302070252401	72019	65291	2018	3	23.427
USGS	444302070252401	72019	65291	2018	4	19.436
USGS	444302070252401	72019	65291	2018	5	19.065
USGS	444302070252401	72019	65291	2018	6	23.657
USGS	444302070252401	72019	65291	2018	7	25.576
USGS	444302070252401	72019	65291	2018	8	26.218
USGS	444302070252401	72019	65291	2018	9	27.147
USGS	444302070252401	72019	65291	2018	10	27.958
USGS	444302070252401	72019	65291	2018	11	25.124
USGS	444302070252401	72019	65291	2018	12	22.845
USGS	444302070252401	72019	65291	2019	1	21.745
USGS	444302070252401	72019	65291	2019	2	22.742
USGS	444302070252401	72019	65291	2019	3	23.801
USGS	444302070252401	72019	65291	2019	4	19.385
USGS	444302070252401	72019	65291	2019	5	17.451
USGS	444302070252401	72019	65291	2019	6	20.671
USGS	444302070252401	72019	65291	2019	7	23.527
USGS	444302070252401	72019	65291	2019	8	25.573
USGS	444302070252401	72019	65291	2019	9	27.021
USGS	444302070252401	72019	65291	2019	10	27.708
USGS	444302070252401	72019	65291	2019	11	24.926
USGS	444302070252401	72019	65291	2019	12	23.219
USGS	444302070252401	72019	65291	2020	1	22.949
USGS	444302070252401	72019	65291	2020	2	23.92
USGS	444302070252401	72019	65291	2020	3	24.022
USGS	444302070252401	72019	65291	2020	4	17.881
USGS	444302070252401	72019	65291	2020	5	18.672
USGS	444302070252401	72019	65291	2020	6	23.214
USGS	444302070252401	72019	65291	2020	7	25.023
USGS	444302070252401	72019	65291	2020	8	26.377
USGS	444302070252401	72019	65291	2020	9	28.025
USGS	444302070252401	72019	65291	2020	10	29.28
USGS	444302070252401	72019	65291	2020	11	29.872
USGS	444302070252401	72019	65291	2020	12	27.213
USGS	444302070252401	72019	65291	2021	1	22.601
USGS	444302070252401	72019	65291	2021	2	23.952
USGS	444302070252401	72019	65291	2021	3	24.313
USGS	444302070252401	72019	65291	2021	4	19.331
USGS	444302070252401	72019	65291	2021	5	20.744
USGS	444302070252401	72019	65291	2021	6	23.979
USGS	444302070252401	72019	65291	2021	7	25.829
USGS	444302070252401	72019	65291	2021	8	27.261
USGS	444302070252401	72019	65291	2021	9	28.15
USGS	444302070252401	72019	65291	2021	10	28.68
USGS	444302070252401	72019	65291	2021	11	28.16
USGS	444302070252401	72019	65291	2021	12	26.548
USGS	444302070252401	72019	65291	2022	1	25.516
USGS	444302070252401	72019	65291	2022	2	25.99
USGS	444302070252401	72019	65291	2022	3	24.224
USGS	444302070252401	72019	65291	2022	4	17.817
USGS	444302070252401	72019	65291	2022	5	20.042
USGS	444302070252401	72019	65291	2022	6	23.216
USGS	444302070252401	72019	65291	2022	7	25.213
USGS	444302070252401	72019	65291	2022	8	26.717
USGS	444302070252401	72019	65291	2022	9	27.905
USGS	444302070252401	72019	65291	2022	10	28.15

