agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	432310070393301	72019	65231	1997	6	15.556
USGS	432310070393301	72019	65231	1997	7	16.402
USGS	432310070393301	72019	65231	1997	8	17.169
USGS	432310070393301	72019	65231	1997	9	17.933
USGS	432310070393301	72019	65231	1997	10	18.606
USGS	432310070393301	72019	65231	1997	11	19.128
USGS	432310070393301	72019	65231	1997	12	19.912
USGS	432310070393301	72019	65231	1998	1	19.128
USGS	432310070393301	72019	65231	1998	2	18.722
USGS	432310070393301	72019	65231	1998	3	17.097
USGS	432310070393301	72019	65231	1998	4	16.788
USGS	432310070393301	72019	65231	1998	5	16.383
USGS	432310070393301	72019	65231	1998	6	15.357
USGS	432310070393301	72019	65231	1998	7	14.615
USGS	432310070393301	72019	65231	1998	8	15.549
USGS	432310070393301	72019	65231	1998	9	16.673
USGS	432310070393301	72019	65231	1998	10	17.345
USGS	432310070393301	72019	65231	1998	11	17.746
USGS	432310070393301	72019	65231	1998	12	18.377
USGS	432310070393301	72019	65231	1999	1	18.881
USGS	432310070393301	72019	65231	1999	2	18.088
USGS	432310070393301	72019	65231	1999	3	17.068
USGS	432310070393301	72019	65231	1999	4	16.701
USGS	432310070393301	72019	65231	1999	5	17.213
USGS	432310070393301	72019	65231	1999	6	17.342
USGS	432310070393301	72019	65231	1999	7	17.915
USGS	432310070393301	72019	65231	1999	10	18.897
USGS	432310070393301	72019	65231	1999	11	19.147
USGS	432310070393301	72019	65231	1999	12	19.477
USGS	432310070393301	72019	65231	2000	1	19.624
USGS	432310070393301	72019	65231	2000	2	19.78
USGS	432310070393301	72019	65231	2000	3	19.551
USGS	432310070393301	72019	65231	2000	4	18.033
USGS	432310070393301	72019	65231	2000	5	16.735
USGS	432310070393301	72019	65231	2000	6	17.338
USGS	432310070393301	72019	65231	2000	7	17.907
USGS	432310070393301	72019	65231	2000	8	18.597
USGS	432310070393301	72019	65231	2000	9	19.26
USGS	432310070393301	72019	65231	2000	10	19.88
USGS	432310070393301	72019	65231	2000	11	20.389
USGS	432310070393301	72019	65231	2000	12	20.368
USGS	432310070393301	72019	65231	2001	1	19.776
USGS	432310070393301	72019	65231	2001	2	20.226
USGS	432310070393301	72019	65231	2001	3	20.565
USGS	432310070393301	72019	65231	2001	4	18.361
USGS	432310070393301	72019	65231	2001	5	17.005
USGS	432310070393301	72019	65231	2001	6	17.539
USGS	432310070393301	72019	65231	2001	7	17.901
USGS	432310070393301	72019	65231	2001	8	18.505
USGS	432310070393301	72019	65231	2001	9	19.163
USGS	432310070393301	72019	65231	2001	11	20.386
USGS	432310070393301	72019	65231	2001	12	20.925
USGS	432310070393301	72019	65231	2002	1	21.393
USGS	432310070393301	72019	65231	2002	2	21.781
USGS	432310070393301	72019	65231	2002	3	21.977
USGS	432310070393301	72019	65231	2002	4	21.315
USGS	432310070393301	72019	65231	2002	5	20.361
USGS	432310070393301	72019	65231	2002	6	19.45
USGS	432310070393301	72019	65231	2002	7	19.46
USGS	432310070393301	72019	65231	2002	8	19.906
USGS	432310070393301	72019	65231	2002	9	20.394
USGS	432310070393301	72019	65231	2002	10	20.857
USGS	432310070393301	72019	65231	2002	11	21.207
USGS	432310070393301	72019	65231	2002	12	20.548
USGS	432310070393301	72019	65231	2003	1	20.245
USGS	432310070393301	72019	65231	2003	2	20.417
USGS	432310070393301	72019	65231	2003	3	20.733
USGS	432310070393301	72019	65231	2003	4	18.444
USGS	432310070393301	72019	65231	2003	5	17.735
USGS	432310070393301	72019	65231	2003	6	18.028
USGS	432310070393301	72019	65231	2003	7	18.385
USGS	432310070393301	72019	65231	2003	8	18.966
USGS	432310070393301	72019	65231	2003	9	19.558
USGS	432310070393301	72019	65231	2003	10	20.098
USGS	432310070393301	72019	65231	2003	11	20.158
USGS	432310070393301	72019	65231	2003	12	20.119
USGS	432310070393301	72019	65231	2004	1	19.326
USGS	432310070393301	72019	65231	2004	2	19.505
USGS	432310070393301	72019	65231	2004	3	19.936
USGS	432310070393301	72019	65231	2004	4	19.274
USGS	432310070393301	72019	65231	2004	5	18.127
USGS	432310070393301	72019	65231	2004	6	17.655
USGS	432310070393301	72019	65231	2004	8	18.69
USGS	432310070393301	72019	65231	2004	9	19.215
USGS	432310070393301	72019	65231	2004	10	19.537
USGS	432310070393301	72019	65231	2004	11	19.869
USGS	432310070393301	72019	65231	2004	12	19.569
USGS	432310070393301	72019	65231	2005	1	18.91
USGS	432310070393301	72019	65231	2005	2	18.859
USGS	432310070393301	72019	65231	2005	3	19.045
USGS	432310070393301	72019	65231	2005	4	16.492
USGS	432310070393301	72019	65231	2005	5	14.739
USGS	432310070393301	72019	65231	2005	6	13.779
USGS	432310070393301	72019	65231	2005	7	15.009
USGS	432310070393301	72019	65231	2005	8	16.071
USGS	432310070393301	72019	65231	2005	9	17.032
USGS	432310070393301	72019	65231	2005	10	17.36
USGS	432310070393301	72019	65231	2005	11	16.423
USGS	432310070393301	72019	65231	2005	12	15.908
USGS	432310070393301	72019	65231	2006	1	15.361
USGS	432310070393301	72019	65231	2006	2	14.953
USGS	432310070393301	72019	65231	2006	3	15.66
USGS	432310070393301	72019	65231	2006	4	16.491
USGS	432310070393301	72019	65231	2006	5	13.836
USGS	432310070393301	72019	65231	2006	6	12.028
USGS	432310070393301	72019	65231	2006	7	13.372
USGS	432310070393301	72019	65231	2006	8	14.857
USGS	432310070393301	72019	65231	2006	9	16.039
USGS	432310070393301	72019	65231	2006	10	17.03
USGS	432310070393301	72019	65231	2006	11	16.283
USGS	432310070393301	72019	65231	2006	12	16.063
USGS	432310070393301	72019	65231	2007	1	16.37
USGS	432310070393301	72019	65231	2007	2	16.731
USGS	432310070393301	72019	65231	2007	3	17.433
USGS	432310070393301	72019	65231	2007	4	15.76
USGS	432310070393301	72019	65231	2007	5	14.212
USGS	432310070393301	72019	65231	2007	6	14.905
USGS	432310070393301	72019	65231	2007	7	15.668
USGS	432310070393301	72019	65231	2007	8	16.69
USGS	432310070393301	72019	65231	2007	9	17.62
USGS	432310070393301	72019	65231	2007	10	18.447
USGS	432310070393301	72019	65231	2007	11	19.171
USGS	432310070393301	72019	65231	2007	12	19.65
USGS	432310070393301	72019	65231	2008	1	19.753
USGS	432310070393301	72019	65231	2008	2	19.118
USGS	432310070393301	72019	65231	2008	3	18.236
USGS	432310070393301	72019	65231	2008	4	15.946
USGS	432310070393301	72019	65231	2008	5	15.176
USGS	432310070393301	72019	65231	2008	6	15.938
USGS	432310070393301	72019	65231	2008	7	16.834
USGS	432310070393301	72019	65231	2008	8	17.195
USGS	432310070393301	72019	65231	2008	9	17.134
USGS	432310070393301	72019	65231	2008	10	16.297
USGS	432310070393301	72019	65231	2008	11	16.986
USGS	432310070393301	72019	65231	2008	12	16.237
USGS	432310070393301	72019	65231	2009	1	16.311
USGS	432310070393301	72019	65231	2009	2	16.995
USGS	432310070393301	72019	65231	2009	3	17.315
USGS	432310070393301	72019	65231	2009	4	15.464
USGS	432310070393301	72019	65231	2009	5	15.348
USGS	432310070393301	72019	65231	2009	6	15.851
USGS	432310070393301	72019	65231	2009	7	14.839
USGS	432310070393301	72019	65231	2009	8	15.553
USGS	432310070393301	72019	65231	2009	9	16.405
USGS	432310070393301	72019	65231	2009	10	17.242
USGS	432310070393301	72019	65231	2009	11	17.561
USGS	432310070393301	72019	65231	2009	12	16.848
USGS	432310070393301	72019	65231	2010	2	16.819
USGS	432310070393301	72019	65231	2010	3	13.588
USGS	432310070393301	72019	65231	2010	4	11.367
USGS	432310070393301	72019	65231	2010	5	13.004
USGS	432310070393301	72019	65231	2010	6	14.418
USGS	432310070393301	72019	65231	2010	7	15.588
USGS	432310070393301	72019	65231	2010	8	16.641
USGS	432310070393301	72019	65231	2010	9	17.586
USGS	432310070393301	72019	65231	2010	10	18.407
USGS	432310070393301	72019	65231	2010	11	18.912
USGS	432310070393301	72019	65231	2010	12	18.369
USGS	432310070393301	72019	65231	2011	1	18.085
USGS	432310070393301	72019	65231	2011	2	18.796
USGS	432310070393301	72019	65231	2011	3	18.568
USGS	432310070393301	72019	65231	2011	4	16.684
USGS	432310070393301	72019	65231	2011	5	16.202
USGS	432310070393301	72019	65231	2011	6	16.5
USGS	432310070393301	72019	65231	2011	7	17.213
USGS	432310070393301	72019	65231	2011	8	18.035
USGS	432310070393301	72019	65231	2011	9	18.8
USGS	432310070393301	72019	65231	2011	10	19.314
USGS	432310070393301	72019	65231	2011	11	19.047
USGS	432310070393301	72019	65231	2011	12	18.505
USGS	432310070393301	72019	65231	2012	1	18.389
USGS	432310070393301	72019	65231	2012	2	18.544
USGS	432310070393301	72019	65231	2012	3	18.699
USGS	432310070393301	72019	65231	2012	4	18.764
USGS	432310070393301	72019	65231	2012	5	18.32
USGS	432310070393301	72019	65231	2012	6	17.248
USGS	432310070393301	72019	65231	2012	7	17.579
USGS	432310070393301	72019	65231	2012	8	18.363
USGS	432310070393301	72019	65231	2012	9	19.09
USGS	432310070393301	72019	65231	2012	10	19.728
USGS	432310070393301	72019	65231	2012	11	20.276
USGS	432310070393301	72019	65231	2012	12	20.68
USGS	432310070393301	72019	65231	2013	1	20.143
USGS	432310070393301	72019	65231	2013	2	20.43
USGS	432310070393301	72019	65231	2013	3	20.19
USGS	432310070393301	72019	65231	2013	4	18.813
USGS	432310070393301	72019	65231	2013	5	18.477
USGS	432310070393301	72019	65231	2013	6	18.478
USGS	432310070393301	72019	65231	2013	7	17.832
USGS	432310070393301	72019	65231	2013	8	18.177
USGS	432310070393301	72019	65231	2013	9	18.861
USGS	432310070393301	72019	65231	2013	10	19.482
USGS	432310070393301	72019	65231	2013	11	20.063
USGS	432310070393301	72019	65231	2013	12	20.586
USGS	432310070393301	72019	65231	2014	1	20.837
USGS	432310070393301	72019	65231	2014	2	20.273
USGS	432310070393301	72019	65231	2014	3	20.594
USGS	432310070393301	72019	65231	2014	4	19.065
USGS	432310070393301	72019	65231	2014	5	18.101
USGS	432310070393301	72019	65231	2014	6	18.34
USGS	432310070393301	72019	65231	2014	8	18.957
USGS	432310070393301	72019	65231	2014	9	19.286
USGS	432310070393301	72019	65231	2014	10	19.746
USGS	432310070393301	72019	65231	2014	11	20.262
USGS	432310070393301	72019	65231	2014	12	20.235
USGS	432310070393301	72019	65231	2015	1	19.078
USGS	432310070393301	72019	65231	2015	4	19.525
USGS	432310070393301	72019	65231	2015	5	17.835
USGS	432310070393301	72019	65231	2015	6	18.416
USGS	432310070393301	72019	65231	2015	7	18.992
USGS	432310070393301	72019	65231	2015	8	19.478
USGS	432310070393301	72019	65231	2015	9	20.007
USGS	432310070393301	72019	65231	2015	10	20.54
USGS	432310070393301	72019	65231	2015	11	21.053
USGS	432310070393301	72019	65231	2015	12	21.471
USGS	432310070393301	72019	65231	2016	1	21.225
USGS	432310070393301	72019	65231	2016	2	20.401
USGS	432310070393301	72019	65231	2016	3	19.849
USGS	432310070393301	72019	65231	2016	4	18.988
USGS	432310070393301	72019	65231	2016	5	18.946
USGS	432310070393301	72019	65231	2016	6	19.364
USGS	432310070393301	72019	65231	2016	7	19.791
USGS	432310070393301	72019	65231	2016	8	20.264
USGS	432310070393301	72019	65231	2016	9	20.751
USGS	432310070393301	72019	65231	2016	10	21.23
USGS	432310070393301	72019	65231	2016	11	21.561
USGS	432310070393301	72019	65231	2016	12	21.18
USGS	432310070393301	72019	65231	2017	1	20.697
USGS	432310070393301	72019	65231	2017	2	20.36
USGS	432310070393301	72019	65231	2017	3	19.986
USGS	432310070393301	72019	65231	2017	4	18.317
USGS	432310070393301	72019	65231	2017	5	16.909
USGS	432310070393301	72019	65231	2017	6	16.588
USGS	432310070393301	72019	65231	2017	7	17.2
USGS	432310070393301	72019	65231	2017	8	17.923
USGS	432310070393301	72019	65231	2017	9	18.64
USGS	432310070393301	72019	65231	2017	10	19.334
USGS	432310070393301	72019	65231	2017	11	19.966
USGS	432310070393301	72019	65231	2017	12	20.521
USGS	432310070393301	72019	65231	2018	1	20.937
USGS	432310070393301	72019	65231	2018	2	20.82
USGS	432310070393301	72019	65231	2018	3	20.07
USGS	432310070393301	72019	65231	2018	4	19.083
USGS	432310070393301	72019	65231	2018	6	18.264
USGS	432310070393301	72019	65231	2018	7	18.834
USGS	432310070393301	72019	65231	2018	8	19.184
USGS	432310070393301	72019	65231	2018	9	19.405
USGS	432310070393301	72019	65231	2019	1	16.683
USGS	432310070393301	72019	65231	2019	2	16.575
USGS	432310070393301	72019	65231	2019	3	16.564
USGS	432310070393301	72019	65231	2019	4	16.897
USGS	432310070393301	72019	65231	2019	5	16.133
USGS	432310070393301	72019	65231	2019	6	16.747
USGS	432310070393301	72019	65231	2019	7	17.313
USGS	432310070393301	72019	65231	2019	8	17.971
USGS	432310070393301	72019	65231	2019	9	18.673
USGS	432310070393301	72019	65231	2019	10	19.368
USGS	432310070393301	72019	65231	2019	11	19.865
USGS	432310070393301	72019	65231	2019	12	18.882
USGS	432310070393301	72019	65231	2020	1	17.835
USGS	432310070393301	72019	65231	2020	2	17.745
USGS	432310070393301	72019	65231	2020	3	17.121
USGS	432310070393301	72019	65231	2020	4	16.286
USGS	432310070393301	72019	65231	2020	5	16.087
USGS	432310070393301	72019	65231	2020	6	16.703
USGS	432310070393301	72019	65231	2020	7	17.467
USGS	432310070393301	72019	65231	2020	8	18.225
USGS	432310070393301	72019	65231	2020	9	18.933
USGS	432310070393301	72019	65231	2020	10	19.617
USGS	432310070393301	72019	65231	2020	11	20.231
USGS	432310070393301	72019	65231	2020	12	19.951
USGS	432310070393301	72019	65231	2021	1	18.833
USGS	432310070393301	72019	65231	2021	2	18.983
USGS	432310070393301	72019	65231	2021	3	19.186
USGS	432310070393301	72019	65231	2021	4	19.446
USGS	432310070393301	72019	65231	2021	5	19.104
USGS	432310070393301	72019	65231	2021	6	19.087
USGS	432310070393301	72019	65231	2021	7	19.439
USGS	432310070393301	72019	65231	2021	8	19.415
USGS	432310070393301	72019	65231	2021	9	19.35
USGS	432310070393301	72019	65231	2021	10	19.635
USGS	432310070393301	72019	65231	2021	11	18.204
USGS	432310070393301	72019	65231	2021	12	18.272
USGS	432310070393301	72019	65231	2022	1	18.522
USGS	432310070393301	72019	65231	2022	2	18.036
USGS	432310070393301	72019	65231	2022	3	17.836
USGS	432310070393301	72019	65231	2022	4	17.865
USGS	432310070393301	72019	65231	2022	6	17.926
USGS	432310070393301	72019	65231	2022	7	18.544
USGS	432310070393301	72019	65231	2022	8	19.179
USGS	432310070393301	72019	65231	2022	9	19.747

