agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	402643075150501	72019	120801	2001	6	41.494
USGS	402643075150501	72019	120801	2001	7	42.89
USGS	402643075150501	72019	120801	2001	8	44.056
USGS	402643075150501	72019	120801	2001	9	45.251
USGS	402643075150501	72019	120801	2001	11	47.015
USGS	402643075150501	72019	120801	2001	12	47.499
USGS	402643075150501	72019	120801	2002	1	47.402
USGS	402643075150501	72019	120801	2002	2	46.631
USGS	402643075150501	72019	120801	2002	3	45.725
USGS	402643075150501	72019	120801	2002	4	44.237
USGS	402643075150501	72019	120801	2002	5	42.97
USGS	402643075150501	72019	120801	2002	6	43.261
USGS	402643075150501	72019	120801	2002	7	44.611
USGS	402643075150501	72019	120801	2002	8	46.43
USGS	402643075150501	72019	120801	2002	9	47.315
USGS	402643075150501	72019	120801	2002	10	47.13
USGS	402643075150501	72019	120801	2002	11	45.535
USGS	402643075150501	72019	120801	2002	12	43.765
USGS	402643075150501	72019	120801	2003	1	42.406
USGS	402643075150501	72019	120801	2003	2	43.267
USGS	402643075150501	72019	120801	2003	3	41.398
USGS	402643075150501	72019	120801	2003	4	40.302
USGS	402643075150501	72019	120801	2003	5	41.065
USGS	402643075150501	72019	120801	2003	6	40.106
USGS	402643075150501	72019	120801	2003	7	41.008
USGS	402643075150501	72019	120801	2003	8	42.006
USGS	402643075150501	72019	120801	2003	9	42.241
USGS	402643075150501	72019	120801	2003	10	40.876
USGS	402643075150501	72019	120801	2003	11	39.526
USGS	402643075150501	72019	120801	2003	12	38.42
USGS	402643075150501	72019	120801	2004	1	38.457
USGS	402643075150501	72019	120801	2004	2	39.139
USGS	402643075150501	72019	120801	2004	3	38.664
USGS	402643075150501	72019	120801	2004	4	38.029
USGS	402643075150501	72019	120801	2004	5	38.271
USGS	402643075150501	72019	120801	2004	6	39.983
USGS	402643075150501	72019	120801	2004	7	41.162
USGS	402643075150501	72019	120801	2004	8	40.477
USGS	402643075150501	72019	120801	2004	9	41.178
USGS	402643075150501	72019	120801	2004	10	40.103
USGS	402643075150501	72019	120801	2004	11	39.86
USGS	402643075150501	72019	120801	2004	12	38.509
USGS	402643075150501	72019	120801	2005	1	38.181
USGS	402643075150501	72019	120801	2005	2	38.249
USGS	402643075150501	72019	120801	2005	3	37.901
USGS	402643075150501	72019	120801	2005	4	37.29
USGS	402643075150501	72019	120801	2005	5	38.039
USGS	402643075150501	72019	120801	2005	6	40.157
USGS	402643075150501	72019	120801	2005	7	41.459
USGS	402643075150501	72019	120801	2005	8	42.643
USGS	402643075150501	72019	120801	2005	9	44.196
USGS	402643075150501	72019	120801	2005	10	44.452
USGS	402643075150501	72019	120801	2005	11	43.175
USGS	402643075150501	72019	120801	2005	12	41.817
USGS	402643075150501	72019	120801	2006	1	40.556
USGS	402643075150501	72019	120801	2006	2	39.96
USGS	402643075150501	72019	120801	2006	3	40.644
USGS	402643075150501	72019	120801	2006	4	41.278
USGS	402643075150501	72019	120801	2006	5	40.795
USGS	402643075150501	72019	120801	2006	6	41.137
USGS	402643075150501	72019	120801	2006	7	40.494
USGS	402643075150501	72019	120801	2006	8	41.647
USGS	402643075150501	72019	120801	2006	9	42.517
USGS	402643075150501	72019	120801	2006	10	41.778
USGS	402643075150501	72019	120801	2006	11	39.839
USGS	402643075150501	72019	120801	2006	12	39.31
USGS	402643075150501	72019	120801	2007	1	38.39
USGS	402643075150501	72019	120801	2007	2	39.45
USGS	402643075150501	72019	120801	2007	3	39.279
USGS	402643075150501	72019	120801	2007	4	38.021
USGS	402643075150501	72019	120801	2007	5	38.32
USGS	402643075150501	72019	120801	2007	6	39.872
USGS	402643075150501	72019	120801	2007	7	40.904
USGS	402643075150501	72019	120801	2007	8	42.435
USGS	402643075150501	72019	120801	2007	9	43.805
USGS	402643075150501	72019	120801	2007	10	45.096
USGS	402643075150501	72019	120801	2007	11	45.174
USGS	402643075150501	72019	120801	2007	12	43.755
USGS	402643075150501	72019	120801	2008	1	42.114
USGS	402643075150501	72019	120801	2008	2	41.021
USGS	402643075150501	72019	120801	2008	3	39.843
USGS	402643075150501	72019	120801	2008	4	40.029
USGS	402643075150501	72019	120801	2008	5	39.805
USGS	402643075150501	72019	120801	2008	6	40.282
USGS	402643075150501	72019	120801	2008	7	42.284
USGS	402643075150501	72019	120801	2008	8	43.735
USGS	402643075150501	72019	120801	2008	10	45.474
USGS	402643075150501	72019	120801	2008	11	45.13
USGS	402643075150501	72019	120801	2008	12	43.359
USGS	402643075150501	72019	120801	2009	1	41.921
USGS	402643075150501	72019	120801	2009	2	42.185
USGS	402643075150501	72019	120801	2009	3	41.687
USGS	402643075150501	72019	120801	2009	4	40.813
USGS	402643075150501	72019	120801	2009	5	40.285
USGS	402643075150501	72019	120801	2009	6	40.194
USGS	402643075150501	72019	120801	2009	7	40.806
USGS	402643075150501	72019	120801	2009	8	41.66
USGS	402643075150501	72019	120801	2009	9	41.772
USGS	402643075150501	72019	120801	2009	11	41.254
USGS	402643075150501	72019	120801	2009	12	40.347
USGS	402643075150501	72019	120801	2010	1	39.766
USGS	402643075150501	72019	120801	2010	2	39.65
USGS	402643075150501	72019	120801	2010	3	38.832
USGS	402643075150501	72019	120801	2010	4	38.534
USGS	402643075150501	72019	120801	2010	5	39.201
USGS	402643075150501	72019	120801	2010	6	40.897
USGS	402643075150501	72019	120801	2010	7	42.81
USGS	402643075150501	72019	120801	2010	8	44.507
USGS	402643075150501	72019	120801	2010	9	45.918
USGS	402643075150501	72019	120801	2010	10	46.014
USGS	402643075150501	72019	120801	2010	11	45.595
USGS	402643075150501	72019	120801	2010	12	44.149
USGS	402643075150501	72019	120801	2011	1	43.906
USGS	402643075150501	72019	120801	2011	2	43.293
USGS	402643075150501	72019	120801	2011	3	42.076
USGS	402643075150501	72019	120801	2011	4	41.269
USGS	402643075150501	72019	120801	2011	5	40.706
USGS	402643075150501	72019	120801	2011	6	42.083
USGS	402643075150501	72019	120801	2011	7	43.799
USGS	402643075150501	72019	120801	2011	8	44.868
USGS	402643075150501	72019	120801	2011	9	43.249
USGS	402643075150501	72019	120801	2011	10	41.837
USGS	402643075150501	72019	120801	2011	11	40.91
USGS	402643075150501	72019	120801	2011	12	39.912
USGS	402643075150501	72019	120801	2012	1	39.484
USGS	402643075150501	72019	120801	2012	2	39.658
USGS	402643075150501	72019	120801	2012	3	40.097
USGS	402643075150501	72019	120801	2012	4	40.945
USGS	402643075150501	72019	120801	2012	5	40.518
USGS	402643075150501	72019	120801	2012	6	39.94
USGS	402643075150501	72019	120801	2012	7	42.027
USGS	402643075150501	72019	120801	2012	8	43.668
USGS	402643075150501	72019	120801	2012	9	44.75
USGS	402643075150501	72019	120801	2012	11	43.859
USGS	402643075150501	72019	120801	2012	12	42.904
USGS	402643075150501	72019	120801	2013	1	41.158
USGS	402643075150501	72019	120801	2013	6	39.076
USGS	402643075150501	72019	120801	2013	7	39.472
USGS	402643075150501	72019	120801	2013	8	40.129
USGS	402643075150501	72019	120801	2013	9	41.009
USGS	402643075150501	72019	120801	2013	10	42.155
USGS	402643075150501	72019	120801	2013	11	43.279
USGS	402643075150501	72019	120801	2013	12	42.822
USGS	402643075150501	72019	120801	2014	1	40.71
USGS	402643075150501	72019	120801	2014	2	40.344
USGS	402643075150501	72019	120801	2014	3	39.382
USGS	402643075150501	72019	120801	2014	4	38.64
USGS	402643075150501	72019	120801	2014	5	37.975
USGS	402643075150501	72019	120801	2014	6	38.739
USGS	402643075150501	72019	120801	2014	7	40.385
USGS	402643075150501	72019	120801	2014	8	42.102
USGS	402643075150501	72019	120801	2014	9	43.675
USGS	402643075150501	72019	120801	2014	10	44.739
USGS	402643075150501	72019	120801	2014	11	45.454
USGS	402643075150501	72019	120801	2014	12	44.823
USGS	402643075150501	72019	120801	2015	1	43.329
USGS	402643075150501	72019	120801	2015	2	42.533
USGS	402643075150501	72019	120801	2015	3	41.986
USGS	402643075150501	72019	120801	2015	4	40.755
USGS	402643075150501	72019	120801	2015	6	42.413
USGS	402643075150501	72019	120801	2015	7	42.042
USGS	402643075150501	72019	120801	2015	8	42.627
USGS	402643075150501	72019	120801	2015	9	44.081
USGS	402643075150501	72019	120801	2015	10	44.834
USGS	402643075150501	72019	120801	2015	11	45.239
USGS	402643075150501	72019	120801	2015	12	44.508
USGS	402643075150501	72019	120801	2016	1	42.529
USGS	402643075150501	72019	120801	2016	2	41.314
USGS	402643075150501	72019	120801	2016	3	40.621
USGS	402643075150501	72019	120801	2016	4	40.571
USGS	402643075150501	72019	120801	2016	5	40.292
USGS	402643075150501	72019	120801	2016	6	41.561
USGS	402643075150501	72019	120801	2016	7	43.675
USGS	402643075150501	72019	120801	2016	8	44.918
USGS	402643075150501	72019	120801	2016	9	46.183
USGS	402643075150501	72019	120801	2016	10	47.015
USGS	402643075150501	72019	120801	2016	11	47.735
USGS	402643075150501	72019	120801	2016	12	47.646
USGS	402643075150501	72019	120801	2017	1	46.437
USGS	402643075150501	72019	120801	2017	2	44.633
USGS	402643075150501	72019	120801	2017	3	43.385
USGS	402643075150501	72019	120801	2017	4	41.506
USGS	402643075150501	72019	120801	2017	5	40.656
USGS	402643075150501	72019	120801	2017	6	40.684
USGS	402643075150501	72019	120801	2017	7	41.742
USGS	402643075150501	72019	120801	2017	8	41.835
USGS	402643075150501	72019	120801	2017	9	42.056
USGS	402643075150501	72019	120801	2017	10	42.839
USGS	402643075150501	72019	120801	2017	11	42.486
USGS	402643075150501	72019	120801	2017	12	42.284
USGS	402643075150501	72019	120801	2018	1	41.698
USGS	402643075150501	72019	120801	2018	2	40.308
USGS	402643075150501	72019	120801	2018	3	38.689
USGS	402643075150501	72019	120801	2018	4	38.182
USGS	402643075150501	72019	120801	2018	5	37.986
USGS	402643075150501	72019	120801	2018	6	38.325
USGS	402643075150501	72019	120801	2018	7	39.701
USGS	402643075150501	72019	120801	2018	8	38.926
USGS	402643075150501	72019	120801	2018	10	37.813
USGS	402643075150501	72019	120801	2018	11	37.033
USGS	402643075150501	72019	120801	2019	1	35.877
USGS	402643075150501	72019	120801	2019	2	35.879
USGS	402643075150501	72019	120801	2019	3	35.495
USGS	402643075150501	72019	120801	2019	4	35.726
USGS	402643075150501	72019	120801	2019	5	35.433
USGS	402643075150501	72019	120801	2019	6	35.742
USGS	402643075150501	72019	120801	2019	8	37.62
USGS	402643075150501	72019	120801	2019	10	41.103
USGS	402643075150501	72019	120801	2019	11	40.452
USGS	402643075150501	72019	120801	2019	12	39.28
USGS	402643075150501	72019	120801	2020	1	38.612
USGS	402643075150501	72019	120801	2020	2	37.962
USGS	402643075150501	72019	120801	2020	3	38.05
USGS	402643075150501	72019	120801	2020	4	37.277
USGS	402643075150501	72019	120801	2020	5	37.296
USGS	402643075150501	72019	120801	2020	6	38.589
USGS	402643075150501	72019	120801	2020	7	40.059
USGS	402643075150501	72019	120801	2020	8	39.806
USGS	402643075150501	72019	120801	2020	9	40.697
USGS	402643075150501	72019	120801	2020	10	41.872
USGS	402643075150501	72019	120801	2020	11	41.398
USGS	402643075150501	72019	120801	2020	12	39.623
USGS	402643075150501	72019	120801	2021	1	38.694
USGS	402643075150501	72019	120801	2021	2	39.115
USGS	402643075150501	72019	120801	2021	3	37.852
USGS	402643075150501	72019	120801	2021	4	37.395
USGS	402643075150501	72019	120801	2021	5	38.659
USGS	402643075150501	72019	120801	2021	6	38.838
USGS	402643075150501	72019	120801	2021	7	39.721
USGS	402643075150501	72019	120801	2021	8	41.142
USGS	402643075150501	72019	120801	2021	9	39.927
USGS	402643075150501	72019	120801	2021	10	40.025
USGS	402643075150501	72019	120801	2021	11	39.618
USGS	402643075150501	72019	120801	2021	12	40.064
USGS	402643075150501	72019	120801	2022	1	39.667
USGS	402643075150501	72019	120801	2022	2	38.772
USGS	402643075150501	72019	120801	2022	3	38.105
USGS	402643075150501	72019	120801	2022	4	37.399
USGS	402643075150501	72019	120801	2022	5	36.772
USGS	402643075150501	72019	120801	2022	6	37.128
USGS	402643075150501	72019	120801	2022	7	38.94
USGS	402643075150501	72019	120801	2022	8	40.835
USGS	402643075150501	72019	120801	2022	9	42.524
USGS	402643075150501	72019	120801	2022	10	43.242
USGS	402643075150501	72019	120801	2022	11	43.361
USGS	402643075150501	72019	120801	2022	12	41.808
USGS	402643075150501	72019	120801	2023	1	40.267

