agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	441801069455501	72019	65264	2015	7	12.777
USGS	441801069455501	72019	65264	2015	8	13.876
USGS	441801069455501	72019	65264	2015	9	14.373
USGS	441801069455501	72019	65264	2015	11	10.599
USGS	441801069455501	72019	65264	2015	12	10.318
USGS	441801069455501	72019	65264	2016	1	10.49
USGS	441801069455501	72019	65264	2016	2	10.233
USGS	441801069455501	72019	65264	2016	3	10.063
USGS	441801069455501	72019	65264	2016	4	10.378
USGS	441801069455501	72019	65264	2016	5	11.414
USGS	441801069455501	72019	65264	2016	6	12.993
USGS	441801069455501	72019	65264	2016	7	14.087
USGS	441801069455501	72019	65264	2016	8	15.915
USGS	441801069455501	72019	65264	2016	9	17.262
USGS	441801069455501	72019	65264	2016	10	17.8
USGS	441801069455501	72019	65264	2016	11	14.36
USGS	441801069455501	72019	65264	2016	12	11.478
USGS	441801069455501	72019	65264	2017	1	10.799
USGS	441801069455501	72019	65264	2017	2	11.358
USGS	441801069455501	72019	65264	2017	3	10.806
USGS	441801069455501	72019	65264	2017	4	10.192
USGS	441801069455501	72019	65264	2017	5	10.376
USGS	441801069455501	72019	65264	2017	6	12.1
USGS	441801069455501	72019	65264	2017	7	13.888
USGS	441801069455501	72019	65264	2017	8	15.537
USGS	441801069455501	72019	65264	2017	9	15.841
USGS	441801069455501	72019	65264	2017	10	16.187
USGS	441801069455501	72019	65264	2017	11	11.173
USGS	441801069455501	72019	65264	2017	12	11.075
USGS	441801069455501	72019	65264	2018	1	11.119
USGS	441801069455501	72019	65264	2018	2	10.938
USGS	441801069455501	72019	65264	2018	3	10.412
USGS	441801069455501	72019	65264	2018	4	10.258
USGS	441801069455501	72019	65264	2018	5	11.458
USGS	441801069455501	72019	65264	2018	6	13.735
USGS	441801069455501	72019	65264	2018	7	15.513
USGS	441801069455501	72019	65264	2018	8	15.427
USGS	441801069455501	72019	65264	2018	9	15.878
USGS	441801069455501	72019	65264	2018	10	13.704
USGS	441801069455501	72019	65264	2018	11	10.433
USGS	441801069455501	72019	65264	2018	12	10.813
USGS	441801069455501	72019	65264	2019	1	11.455
USGS	441801069455501	72019	65264	2019	2	11.795
USGS	441801069455501	72019	65264	2019	3	11.561
USGS	441801069455501	72019	65264	2019	4	10.159
USGS	441801069455501	72019	65264	2019	5	10.315
USGS	441801069455501	72019	65264	2019	6	10.665
USGS	441801069455501	72019	65264	2019	7	12.307
USGS	441801069455501	72019	65264	2019	8	14.157
USGS	441801069455501	72019	65264	2019	9	13.943
USGS	441801069455501	72019	65264	2019	10	12.746
USGS	441801069455501	72019	65264	2019	11	10.431
USGS	441801069455501	72019	65264	2020	2	11.338
USGS	441801069455501	72019	65264	2020	3	10.407
USGS	441801069455501	72019	65264	2020	4	10.063
USGS	441801069455501	72019	65264	2020	5	10.748
USGS	441801069455501	72019	65264	2020	6	13.126
USGS	441801069455501	72019	65264	2020	7	12.798
USGS	441801069455501	72019	65264	2020	8	14.684
USGS	441801069455501	72019	65264	2020	9	16.187
USGS	441801069455501	72019	65264	2020	10	14.769
USGS	441801069455501	72019	65264	2020	11	11.569
USGS	441801069455501	72019	65264	2020	12	10.302
USGS	441801069455501	72019	65264	2021	1	10.831
USGS	441801069455501	72019	65264	2021	2	12.046
USGS	441801069455501	72019	65264	2021	3	11.195
USGS	441801069455501	72019	65264	2021	4	10.575
USGS	441801069455501	72019	65264	2021	5	11.408
USGS	441801069455501	72019	65264	2021	6	13.801
USGS	441801069455501	72019	65264	2021	7	13.29
USGS	441801069455501	72019	65264	2021	8	13.656
USGS	441801069455501	72019	65264	2021	9	13.675
USGS	441801069455501	72019	65264	2021	10	12.114
USGS	441801069455501	72019	65264	2021	11	10.392
USGS	441801069455501	72019	65264	2021	12	10.527
USGS	441801069455501	72019	65264	2022	1	11.217
USGS	441801069455501	72019	65264	2022	2	11.125
USGS	441801069455501	72019	65264	2022	3	10.47
USGS	441801069455501	72019	65264	2022	4	10.056
USGS	441801069455501	72019	65264	2022	5	11.419
USGS	441801069455501	72019	65264	2022	6	12.473
USGS	441801069455501	72019	65264	2022	7	14.398
USGS	441801069455501	72019	65264	2022	8	15.774
USGS	441801069455501	72019	65264	2022	9	14.517
USGS	441801069455501	72019	65264	2022	10	11.227

